date,SPY_open,SPY_high,SPY_low,SPY_close,SPY_volume,pred_label
2025-11-17 20:02:00+00:00,662.405,662.7,662.4,662.425,11066.0,2
2025-11-17 20:03:00+00:00,662.39,662.61,662.2,662.35,4428.0,2
2025-11-17 20:04:00+00:00,662.385,662.7,662.365,662.695,9014.0,2
2025-11-17 20:05:00+00:00,662.67,663.325,662.6,662.93,8321.0,2
2025-11-17 20:06:00+00:00,662.93,663.115,662.86,662.93,4640.0,2
2025-11-17 20:07:00+00:00,662.76,663.05,662.7,662.955,2757.0,2
2025-11-17 20:08:00+00:00,662.97,663.2,662.97,663.13,6578.0,2
2025-11-17 20:09:00+00:00,663.05,663.05,662.66,662.93,6889.0,2
2025-11-17 20:10:00+00:00,663.03,663.63,663.03,663.445,6728.0,2
2025-11-17 20:11:00+00:00,663.45,663.48,663.17,663.35,4539.0,2
2025-11-17 20:12:00+00:00,663.42,663.595,663.16,663.24,9822.0,2
2025-11-17 20:13:00+00:00,663.35,663.44,663.07,663.09,8211.0,2
2025-11-17 20:14:00+00:00,662.995,663.04,662.72,662.76,4931.0,2
2025-11-17 20:15:00+00:00,662.77,663.21,662.57,663.195,3511.0,2
2025-11-17 20:16:00+00:00,663.27,663.5,663.24,663.38,5183.0,2
2025-11-17 20:17:00+00:00,663.35,663.37,663.09,663.3,3676.0,2
2025-11-17 20:18:00+00:00,663.3,663.975,663.29,663.95,5403.0,2
2025-11-17 20:19:00+00:00,663.94,663.94,663.13,663.13,9662.0,2
2025-11-17 20:20:00+00:00,663.125,663.52,663.0,663.4,3242.0,2
2025-11-17 20:21:00+00:00,663.33,663.51,662.95,663.1,7124.0,2
2025-11-17 20:22:00+00:00,663.07,663.26,662.99,663.26,4922.0,2
2025-11-17 20:23:00+00:00,663.25,663.645,663.225,663.63,1905.0,2
2025-11-17 20:24:00+00:00,663.54,663.815,663.43,663.625,2478.0,2
2025-11-17 20:25:00+00:00,663.65,663.895,663.48,663.69,5144.0,2
2025-11-17 20:26:00+00:00,663.75,663.985,663.68,663.745,4738.0,2
2025-11-17 20:27:00+00:00,663.69,663.88,663.555,663.62,6349.0,2
2025-11-17 20:28:00+00:00,663.545,663.8,663.43,663.44,5098.0,2
2025-11-17 20:29:00+00:00,663.555,663.785,663.42,663.71,14983.0,2
2025-11-17 20:30:00+00:00,663.8,664.21,663.8,664.08,6551.0,2
2025-11-17 20:31:00+00:00,664.23,664.25,663.82,663.83,7326.0,2
2025-11-17 20:32:00+00:00,663.83,664.085,663.63,663.65,4730.0,2
2025-11-17 20:33:00+00:00,663.66,663.67,663.28,663.47,6182.0,2
2025-11-17 20:34:00+00:00,663.42,663.49,663.095,663.39,5252.0,2
2025-11-17 20:35:00+00:00,663.385,663.97,663.34,663.89,6010.0,2
2025-11-17 20:36:00+00:00,663.84,664.16,663.76,664.16,3287.0,2
2025-11-17 20:37:00+00:00,664.13,664.13,663.615,663.63,4196.0,2
2025-11-17 20:38:00+00:00,663.625,663.79,663.355,663.37,4934.0,2
2025-11-17 20:39:00+00:00,663.38,663.56,663.29,663.39,3775.0,2
2025-11-17 20:40:00+00:00,663.3,663.6,663.27,663.6,6856.0,2
2025-11-17 20:41:00+00:00,663.61,663.61,663.15,663.305,3525.0,2
2025-11-17 20:42:00+00:00,663.355,663.81,663.355,663.695,5964.0,2
2025-11-17 20:43:00+00:00,663.73,663.74,663.37,663.52,3995.0,2
2025-11-17 20:44:00+00:00,663.6,664.055,663.595,664.045,9716.0,2
2025-11-17 20:45:00+00:00,664.09,664.37,664.0,664.15,6288.0,2
2025-11-17 20:46:00+00:00,664.2,664.75,664.06,664.75,7643.0,2
2025-11-17 20:47:00+00:00,664.75,665.01,664.73,664.95,11300.0,2
2025-11-17 20:48:00+00:00,665.0,665.02,664.635,664.905,12956.0,2
2025-11-17 20:49:00+00:00,664.87,665.03,664.71,664.86,13915.0,2
2025-11-17 20:50:00+00:00,664.91,665.355,664.91,665.33,15727.0,2
2025-11-17 20:51:00+00:00,665.34,665.6,665.0,665.07,13982.0,2
2025-11-17 20:52:00+00:00,665.07,665.15,664.785,665.015,17461.0,2
2025-11-17 20:53:00+00:00,665.07,665.07,664.41,664.53,15284.0,2
2025-11-17 20:54:00+00:00,664.51,664.765,664.48,664.75,11920.0,2
2025-11-17 20:55:00+00:00,664.8,665.645,664.7,665.47,14591.0,2
2025-11-17 20:56:00+00:00,665.55,665.635,665.17,665.49,21572.0,2
2025-11-17 20:57:00+00:00,665.48,665.49,664.9,665.2,27062.0,2
2025-11-17 20:58:00+00:00,665.215,665.59,665.04,665.59,18199.0,2
2025-11-17 20:59:00+00:00,665.61,665.77,665.02,665.72,24055.0,2
2025-11-17 21:16:00+00:00,666.1,666.1,666.1,666.1,2120.0,2
2025-11-17 21:17:00+00:00,666.23,666.23,666.23,666.23,230.0,2
