SPY_EMA5_diff_pct,SPY_EMA24_diff_pct,SPY_EMA50_diff_pct,SPY_EMA200_diff_pct,SPY_RSI_14,SPY_MACD_12_26,SPY_MACD_signal_9m,SPY_MACD_hist,SPY_ATR_14,SPY_BB_percentB,SPY_BB_z,SPY_stoch_k,SPY_stoch_d,SPY_volume,SPY_vol_rel_24,SPY_ROC_12,SPY_ROC_20,SPY_WilliamsR_14,SPY_CCI_20,SPY_OBV,SPY_MFI_14,SPY_Keltner_percentB,SPY_volatility_std12,SPY_volatility_std24,SPY_cumret_30m
3.8110313660178464e-05,0.00014540552668863168,0.00010235346327312674,1.6353135391544392e-05,56.14967125454514,0.009921670310063746,-0.026510467317964498,0.036432137628028244,0.1393954893353428,0.7654345469213772,1.0617381670563155,87.49999863280807,89.05839755455115,3859.0,1.0338799522192414,0.0005129933897062641,-1.4649224323344144e-05,-12.499999804691942,,6006.0,63.20843242595069,0.7014710680421625,0.00011232783407160047,0.0001363563728765844,
1.0756820697460735e-05,0.00011355279803519256,7.722477093475373e-05,-5.565448503022541e-06,55.09599595171779,0.014974609380715265,-0.018213451978228545,0.03318806135894381,0.1444386686685352,0.7438559604094195,0.9754238253583747,82.57575632461052,83.77525122929653,3184.0,0.8384831460652077,0.0005936675461654002,-3.662306080836036e-05,-17.42424216023797,,2822.0,61.17727650314882,0.651329898354234,0.00010501732657224094,0.00012920201196262165,
-4.654623701936572e-05,3.033228690721642e-05,-3.223562447131712e-06,-8.528165646256797e-05,51.295056115820366,0.014375349571309926,-0.011695691668320853,0.026071041239630777,0.14912162090649955,0.6490442579885961,0.596177035684253,74.2424231175312,81.43939269164993,9449.0,2.3137811061966995,0.00036640773852606763,-2.1975929032224454e-05,-25.75757536731729,,-6627.0,59.496060678354105,0.5539827483925088,0.00010638365346011766,0.00013025749499411655,-0.00013184110218966705
-6.0333163423163416e-05,-1.2532134287538696e-05,-4.532627977358241e-05,-0.000127945018651892,49.297322384754175,0.011348859981922033,-0.007086781338272276,0.018435641320194308,0.14775579084174925,0.6094293721234751,0.4377175010208158,59.183672261549184,72.00061723456363,8066.0,1.8771417766399634,0.00018317836443433526,-0.00016114146755695212,-40.81632569763453,,-14693.0,68.99219123579783,0.5006821328262785,0.00010243766433575838,0.00012621578453819577,-0.00017578813136975846
0.0001062792563590412,0.00019065661880051112,0.00016759570397515167,9.088711966466918e-05,58.086872800374536,0.020814158907910496,-0.001506593289035722,0.02232075219694622,0.15363037721019704,0.8414786531695228,1.365914576315865,82.60869385632522,72.01159641180188,7932.0,1.7510900160014327,0.00036634330763508775,0.00038100262305092376,-17.391303969761783,,-6761.0,70.79636455098242,0.7193726343243002,0.00011832127102529664,0.00013389744367672392,8.78979065630503e-05
0.00011967875161574646,0.00024279429358163815,0.00023140253270257334,0.00016250215076736593,60.54232019469805,0.031981396996229705,0.005191004768017364,0.02679039222821234,0.15372820740946674,0.8811687079598463,1.5246747901775786,86.868685113776,76.22035041055013,7695.0,1.630944495956273,0.0005202494266189146,0.0003370012747390411,-13.13131286602202,,934.0,73.14404483816831,0.7732126690352205,0.0001134189506438998,0.0001346715878820218,9.52164563345903e-05
0.00013349009322887853,0.00029749635215257816,0.00029974305950727356,0.00024065611214005948,63.10296527853254,0.04475366162944283,0.01310353614030246,0.03165012548914037,0.1534619068802175,0.9111630793856182,1.6446522726557475,93.26922897559763,87.58220264856628,4868.0,1.0058024415000137,0.0004908856456172174,0.0006375120907371256,-6.7307691013254765,,5802.0,73.59809638623389,0.8328242451132417,0.00011216252090047967,0.00013373228856053315,7.323591489871717e-05
0.00010363609338613523,0.0002939067816047594,0.0003090984907272947,0.0002600166501068961,63.79308155608699,0.05544698962842176,0.021572226837926322,0.033874762790495436,0.15321462781734319,0.8838439839679352,1.5353758975811875,84.74576127549099,88.29455845495488,6085.0,1.2115379829245587,0.0005128655998985703,0.0006594952662797678,-15.254237029593774,,11887.0,77.6294301471898,0.8222031715750111,0.00011161212272664033,0.00013260093524909846,0.0003076562307668951
-0.00023364762368716132,-0.000147428389658939,-0.00013937349465110424,-0.00019218975959415342,45.04267746061835,0.03846373390547342,0.02495052825143574,0.013513205654037679,0.17512786868752744,0.40712675538562487,-0.37149292963859526,27.27272677685763,68.42923900931542,17956.0,3.228576993955747,-0.00010255658925926418,0.0003077960338237918,-72.72727140496058,,-6069.0,59.50762133840512,0.34830817905443234,0.00017534997891515815,0.00014869410955537052,-0.00013185462296716466
-0.00013135867524453898,-0.00010193936926389693,-9.871857442346478e-05,-0.00015401801074705962,46.41065305302379,0.02671373316638892,0.025303169234426378,0.001410563931962542,0.17619016378127125,0.4106843896237816,-0.3572623860789659,31.81818123966379,47.9455564306708,13398.0,2.243046981266518,-0.0002563426495538043,0.00044708296686525817,-68.18181694215441,,7329.0,60.638196186335726,0.3891456112124075,0.00016478430883198235,0.00014693197890708226,-0.00024902041234475814
-0.00013153104777245816,-0.00015443900647160472,-0.00015818997774484525,-0.00021775344321147352,44.27435214607676,0.013613718534088548,0.02296527909435881,-0.009351560560270263,0.17574800922547135,0.29861372272196424,-0.8055450223364936,23.636363206612703,27.575757074378043,18129.0,2.733513014301248,-0.0003295809926929891,0.00023450095265680325,-76.3636349752055,-34.09499430720789,-10800.0,49.390324146379854,0.33656769750768717,0.00016498224054101106,0.00014008047733082856,-0.00024903682814625405
0.0002639005153731856,0.0003431340935973354,0.0003547452747178738,0.0003065532434286113,60.09819191193643,0.031912980932816026,0.024754819462050257,0.00715816147076577,0.19176600856650747,0.9435824570409002,1.7743297657711103,89.09090747108343,48.18181730578664,19571.0,2.644297946840693,0.00035160713761975596,0.0006228064390768399,-10.909090710734784,65.34743494758641,8771.0,56.521972940005355,0.8040076086702781,0.00022416428830851755,0.00017572756509617526,0.0002783352474946543
0.00017591820194723802,0.000315674700609354,0.00034082895384818793,0.0003035020366329513,60.09819140143103,0.04588632918330404,0.028981121406301012,0.01690520777700303,0.18663986509747155,0.8939364701889432,1.575745831074501,89.09090747108343,67.27272604959319,23185.0,2.880362762958158,0.0002929887785255568,0.0005861492922162736,-10.909090710734784,100.70261014670618,8771.0,64.7758120830019,0.7860108404761977,0.0002241066873787433,0.0001736145555193659,0.0003735907788946502
0.0009566238839002387,0.0014493279394594087,0.001537870261763092,0.0015477870575514236,77.66760703902428,0.12491517662533624,0.04816793245010806,0.07674724417522819,0.2397370175905057,1.4398663371685738,3.7594652623755485,95.0704218656976,91.08407893595482,42550.0,4.435525904300598,0.00157484929056216,0.0019271211155036814,-4.929577430077063,313.98677337096797,51321.0,73.80852778441819,1.5390167058791682,0.00041982739441797306,0.0003021825192624696,0.0015381685393032196
0.0005692638274140909,0.001238915583127129,0.0013789608208654796,0.0014308404137965214,74.78130281622543,0.1798247844318439,0.07449930284645523,0.10532548158538868,0.22761294490546502,1.1576162941856396,2.630465132816366,90.14084443562854,91.43405792413652,8277.0,0.8459297869069998,0.001552999780213214,0.001714436433947035,-9.85915486014612,298.46394897528035,43044.0,74.41790086795766,1.4188303304177923,0.00042087372955959947,0.00030443302000637145,0.0017584736301965442
0.0003014021843878341,0.0010319126204062687,0.0012122323545777354,0.0013005590630429651,71.51054137936018,0.2144140807539543,0.10248225842795505,0.11193182232599924,0.21849773455507626,1.0016201735447605,2.0064806672059308,84.50704165839875,89.90610265324163,922.0,0.09438501305206082,0.0014798101154327972,0.0015972100111129857,-15.492957637375907,209.37778025993418,42122.0,75.31208297576431,1.2839133698612266,0.00042412605302735403,0.0003067491816149046,0.001523831836341527
0.00019116028653848777,0.0009358100232547611,0.0011505665433417809,0.0012730986853408347,71.09196814338495,0.23827277068426156,0.12964036087921638,0.10863240980504518,0.2086050392297166,0.9278348698722663,1.7113394600282443,83.80281631124603,86.15023413509111,5580.0,0.5662076517512784,0.0012451111078377133,0.0014211413083082792,-16.197182984528627,175.71095144368314,36542.0,79.92149333392362,1.2297642748977191,0.0004246772443426074,0.00030716469003399746,0.0017293431280338556
0.0001274320710419203,0.0008608807717258863,0.001105396410970472,0.0012604150702351482,71.09196769525273,0.25425011726019875,0.15456231215541286,0.09968780510478589,0.19727610785616215,0.8770589779770857,1.5082358971948322,83.80281631124603,84.03755809363027,3120.0,0.3156896224622114,0.0011717834544003934,0.001230444717858627,-16.197182984528627,147.80546106184295,36542.0,77.62641268956749,1.1977773820117212,0.00042568121394511983,0.00030591715917444777,0.0017293431280338556
6.544322033326783e-05,0.0007650167651272286,0.0010338599903410518,0.0012188530303654788,70.13968835128023,0.26227510255739617,0.17610487023580954,0.08617023232158663,0.18461352872357786,0.8268221593440557,1.3072886266622443,82.39436561694059,83.33333274647755,1517.0,0.1601935980638502,0.0010618432133417367,0.0011938155957551674,-17.605633678834074,123.85487883869403,35025.0,75.91828022360542,1.1501203659478894,0.0004272602984792824,0.00030645645828389557,0.001802805326310608
-5.142984268765177e-06,0.0006364280565327614,0.0009229248803047931,0.0011341989351320826,67.6982496153272,0.2615849901542333,0.1932008942194943,0.06838409593473901,0.17499827667189047,0.7698565276336293,1.0794261037530757,78.87323888117697,81.69014026978786,1841.0,0.20237162839885967,0.0009666222410849831,0.0012745758738715736,-21.126760414597687,102.37361306607305,33184.0,73.97149160216419,1.0536288391701436,0.0004294839940654169,0.00030749015815371,0.0018323072265928886
-5.220192867983239e-05,0.0005181420485043539,0.0008163503833249413,0.0010503898358970548,65.2522185715666,0.25407467428101427,0.20537565023179832,0.048699024049215944,0.167498399766759,0.7196810100940416,0.8787240369147723,75.35211214540536,78.8732388811743,6004.0,0.6513902889967752,0.0013480248505252591,0.0011426562362493718,-24.647887150369304,82.94773441015636,27180.0,70.57495587098433,0.9524936181999126,0.00039940371431594645,0.0003079130546668793,0.0016121940348583497
3.348060994151149e-05,0.0005709458729727382,0.0008827973776169078,0.0011414414580640793,67.04731521454535,0.25087913136860607,0.2144763464591599,0.03640278490944618,0.16053422835485123,0.7332506757903917,0.9330026988324341,80.28168957548242,78.16901353402157,1497.0,0.16260177319551303,0.0014139090555906444,0.0012672043128710412,-19.71830972029224,80.30143924884902,28677.0,69.74998808258499,1.0257882329949588,0.0003987209463186632,0.0003067127021292339,0.001575333919481059
2.8114560630067204e-06,0.0004983117939545986,0.000820010712804292,0.0011010673064208412,65.9982317869065,0.24392103784612118,0.22036528473655217,0.023555753109569005,0.1504960691866463,0.700822385066953,0.8032895380158334,77.27272668733214,77.63550946940663,2797.0,0.30477954697107773,0.0014506344693982105,0.001318584719049015,-22.727272555092114,65.4009136969518,25880.0,76.86819231863838,0.9773841357552542,0.0003973226255561303,0.0003070156535929783,0.0015093344128029873
7.990678812003778e-05,0.000566161569936936,0.0009003754256932384,0.001206112871198733,68.14530302423522,0.24207157952685066,0.22470654369461188,0.01736503583223878,0.14546063567330922,0.7219137946346184,0.8876551748138479,83.33333270201878,80.2959163216111,160.0,0.017643653338950044,0.0010398055124183894,0.0014798101154327972,-16.666666540405476,67.7934296612539,26040.0,74.60429755519979,1.0712703367175598,0.00037624331945956303,0.0003042905474686199,0.0017072973994605167
-1.5007409622787731e-05,0.00042658269172340653,0.0007665605197329135,0.0010925869121555312,64.31818682738401,0.2322798776581294,0.22622121048731542,0.006058667170813992,0.14007059026806828,0.6635068443327276,0.6540273775480898,77.86259482547824,79.48955140494304,3773.0,0.41622386879654016,0.0009372894759828556,0.0011572209119904274,-22.137404411162997,50.12315976399902,22267.0,83.45822777519385,0.9225815701117956,0.00037953507741923353,0.0003060464937119533,0.0014946368764801043
-1.97592780231467e-05,0.0003789769253386123,0.0007224095927248945,0.0010672022792187863,63.767226579387284,0.22116353143439937,0.2252096746767322,-0.0040461432423328225,0.13077983382034847,0.6399503635694274,0.5598014561549814,70.87378571967564,77.35657108239089,76.0,0.008505558457052332,-0.00033641469692917794,0.0010692524021404465,-29.1262133094506,41.17628147265969,22191.0,80.20257026864707,0.89220177650382,7.523941361888002e-05,0.0003059737329829167,0.001479983573625887
0.0001331318767877934,0.0005506256735262698,0.0009050665739125679,0.0012740898253023262,68.17153401376211,0.22189957320858866,0.2245476543831035,-0.0026480811745148436,0.1321527028331791,0.7058054864500982,0.8232219430208279,83.8709668400987,77.53578246175086,4319.0,0.49520824773732375,-1.462822369456945e-05,0.0012083043462164879,-16.129032084632485,57.14004958289577,26510.0,75.67732747528433,1.109101607168328,9.971386533997463e-05,0.0003064681651680769,0.0015383488242395327
5.949204443278498e-05,0.0004661600035445025,0.0008273433455991464,0.0012178934065002103,66.43225242105885,0.21755431165615846,0.2231489858377145,-0.005594674181556042,0.12485608120223578,0.6685663513223622,0.6742654051515681,65.38461286985286,73.37645514320906,200.0,0.023827015864793008,5.851974309758476e-05,0.0011423717394640558,-34.61538328399345,47.01759580648174,26310.0,49.48407660334477,1.028949596309365,9.406677963689246e-05,0.00030646713062129123,0.0013036854602259673
9.817634341420716e-05,0.0005096347807031039,0.0008792690652188695,0.001292765204019583,68.18077334368422,0.2164569778283294,0.2218105842358375,-0.005353606407508094,0.12022350397350075,0.6887073918286427,0.7548295655399807,99.9999956521741,83.08519178737522,1517.0,0.18667227244038412,0.00016093164793774042,0.0016850310631566154,-0.0,46.182891059448764,27827.0,39.234427888718116,1.1098993168627111,9.674286485005823e-05,0.0003047313931769559,0.0013842401546630967
4.5944197696211275e-05,0.00044191815466101785,0.000816627676728262,0.001250884207368788,66.92927991318224,0.21153505556628716,0.21975547850192745,-0.008220422935640292,0.11306468226110654,0.661457826483382,0.6458313064234454,91.30434385634148,85.5629841261228,107.0,0.013699726325543012,0.00013167134831272695,0.0016190357579560998,-8.69565179583263,33.861895561332936,27720.0,40.21807767400485,1.046741580106738,9.747748049942134e-05,0.0003052350683051179,0.0015089806176342702
9.889275529109212e-05,0.0005007902852622058,0.000883033550835814,0.0013399250514898717,69.06925816369568,0.21085223834597855,0.21797483047073768,-0.007122592124759131,0.1099886335281658,0.729333454301999,0.9173338091866038,99.99999642857156,97.10144531236239,3516.0,0.45344094746229746,0.0002633504023369663,0.0017876505582481567,-0.0,32.52884676202446,31236.0,36.16616069151343,1.1560675414015114,9.991579684481403e-05,0.00030534919278380753,0.0015528405115354804
